"point_of_sale_id","super_catalog_id","unidades_pedidas","precio_minimo"
2136,"7502009745393",1.000,19.230
2150,"7502009745393",70.000,17.750
1265,"7502009745409",80.000,15.430
1692,"7502009745409",10.000,16.250
2097,"7502009745409",50.000,28.780
2136,"7502009745409",1.000,15.980
2150,"7502009745409",90.000,14.750
1170,"7502009745423",1.000,72.730
1224,"7502009745423",1.000,76.870
1291,"7502009745423",20.000,75.300
1366,"7502009745423",10.000,82.080
1415,"7502009745423",1.000,87.480
1445,"7502009745423",1.000,75.300
1588,"7502009745423",1.000,86.400
1590,"7502009745423",3.000,86.400
1601,"7502009745423",7.000,76.870
1616,"7502009745423",25.000,72.460
1741,"7502009745423",3.000,86.400
1749,"7502009745423",1.000,86.400
2119,"7502009745423",2.000,76.870
2138,"7502009745423",3.000,76.870
2139,"7502009745423",1.000,86.400
2150,"7502009745423",70.000,72.750
2220,"7502009745423",730.000,31.390
1291,"7502009745430",80.000,24.821
1415,"7502009745430",1.000,24.821
1501,"7502009745430",1.000,23.490
1588,"7502009745430",1.000,28.200
1589,"7502009745430",5.000,28.200
2074,"7502009745430",4.000,10.970
2147,"7502009745430",1.000,30.550
2150,"7502009745430",80.000,17.530
2339,"7502009745430",2.000,23.490
1183,"7502009745478",13.000,63.250
1291,"7502009745478",25.000,60.010
1366,"7502009745478",10.000,58.140
1448,"7502009745478",9.000,61.200
1501,"7502009745478",2.000,61.390
1527,"7502009745478",1.000,67.320
1601,"7502009745478",2.000,60.002
1616,"7502009745478",6.000,61.200
1692,"7502009745478",300.000,54.350
1741,"7502009745478",3.000,60.010
1748,"7502009745478",2.000,60.010
1750,"7502009745478",3.000,61.200
2119,"7502009745478",19.000,60.010
2136,"7502009745478",2.000,60.010
2138,"7502009745478",2.000,61.200
2139,"7502009745478",2.000,61.200
2147,"7502009745478",1.000,60.000
2150,"7502009745478",50.000,55.830
721,"7502009745485",3.000,31.760
722,"7502009745485",1.000,31.760
1170,"7502009745485",60.000,28.460
1182,"7502009745485",10.000,29.190
1183,"7502009745485",9.000,31.630
1291,"7502009745485",15.000,46.300
1415,"7502009745485",1.000,33.160
1448,"7502009745485",4.000,32.410
1518,"7502009745485",3.000,46.300
1527,"7502009745485",3.000,33.660
1588,"7502009745485",1.000,30.600
1589,"7502009745485",11.000,30.600
1590,"7502009745485",1.000,30.600
1601,"7502009745485",8.000,31.760
1610,"7502009745485",26.000,47.730
1616,"7502009745485",3.000,30.600
1692,"7502009745485",350.000,27.170
1790,"7502009745485",10.000,30.600
1824,"7502009745485",18.000,27.420
2076,"7502009745485",3.000,30.600
2096,"7502009745485",10.000,27.010
2097,"7502009745485",50.000,27.420
2119,"7502009745485",19.000,30.000
2136,"7502009745485",1.000,31.760
2138,"7502009745485",3.000,31.760
2139,"7502009745485",2.000,46.300
2150,"7502009745485",160.000,28.210
2269,"7502009745485",3.000,30.600
2277,"7502009745485",7.000,31.100
721,"7502009745522",3.000,49.870
1170,"7502009745522",10.000,43.639
1182,"7502009745522",30.000,49.000
1265,"7502009745522",300.000,42.440
1328,"7502009745522",3.000,49.870
1366,"7502009745522",20.000,45.600
1448,"7502009745522",6.000,55.670
1527,"7502009745522",1.000,51.790
1576,"7502009745522",2.000,45.170
1601,"7502009745522",5.000,49.870
1616,"7502009745522",9.000,49.870
1692,"7502009745522",100.000,49.870
1729,"7502009745522",40.000,49.870
1824,"7502009745522",1.000,44.650
2013,"7502009745522",100.000,49.870
2063,"7502009745522",4.000,47.390
2074,"7502009745522",5.000,49.870
2096,"7502009745522",340.000,41.740
2097,"7502009745522",219.000,43.090
2119,"7502009745522",11.000,45.170
2135,"7502009745522",2.000,49.870
2136,"7502009745522",1.000,49.870
2138,"7502009745522",22.000,42.000
2139,"7502009745522",24.000,42.000
2147,"7502009745522",3.000,51.480
2150,"7502009745522",420.000,42.060
2343,"7502009745522",5.000,53.070
1114,"7502009745539",4.000,37.800
1170,"7502009745539",2.000,35.150
1182,"7502009745539",10.000,37.060
1238,"7502009745539",7.000,37.060
1265,"7502009745539",120.000,34.480
1291,"7502009745539",20.000,37.080
1320,"7502009745539",5.000,36.290
1366,"7502009745539",20.000,35.910
1415,"7502009745539",1.000,41.072
1448,"7502009745539",6.000,36.290
1501,"7502009745539",1.000,37.990
1527,"7502009745539",7.000,41.300
1568,"7502009745539",15.000,36.290
1589,"7502009745539",1.000,37.800
1590,"7502009745539",1.000,37.800
1601,"7502009745539",1.000,39.230
1616,"7502009745539",15.000,37.800
1650,"7502009745539",30.000,35.990
1692,"7502009745539",220.000,33.570
1710,"7502009745539",6.000,34.760
1720,"7502009745539",2.000,38.540
1729,"7502009745539",10.000,37.060
1749,"7502009745539",4.000,35.990
1750,"7502009745539",3.000,37.990
1824,"7502009745539",3.000,33.880
2063,"7502009745539",2.000,37.800
2075,"7502009745539",3.000,41.190
2078,"7502009745539",5.000,39.070
2096,"7502009745539",90.000,33.570
2119,"7502009745539",9.000,37.950
2138,"7502009745539",2.000,37.800
2139,"7502009745539",3.000,37.800
2147,"7502009745539",4.000,40.960
2150,"7502009745539",320.000,34.480
2274,"7502009745539",5.000,36.290
2277,"7502009745539",4.000,38.420
2338,"7502009745539",1.000,37.990
1099,"7502009745546",1.000,36.300
1170,"7502009745546",4.000,35.150
1182,"7502009745546",20.000,35.990
1224,"7502009745546",4.000,39.070
1265,"7502009745546",120.000,34.200
1291,"7502009745546",10.000,37.060
1366,"7502009745546",20.000,35.910
1448,"7502009745546",12.000,36.310
1501,"7502009745546",5.000,37.990
1527,"7502009745546",3.000,40.630
1588,"7502009745546",1.000,37.800
1589,"7502009745546",3.000,37.800
1601,"7502009745546",2.000,39.230
1616,"7502009745546",7.000,37.800
1710,"7502009745546",10.000,34.760
1729,"7502009745546",5.000,37.060
1748,"7502009745546",3.000,34.770
1749,"7502009745546",2.000,37.800
1750,"7502009745546",2.000,37.800
2063,"7502009745546",4.000,37.800
2074,"7502009745546",1.000,37.800
2078,"7502009745546",5.000,39.070
2096,"7502009745546",80.000,33.370
2097,"7502009745546",270.000,34.070
2136,"7502009745546",2.000,37.060
2138,"7502009745546",9.000,37.800
2139,"7502009745546",1.000,37.800
2147,"7502009745546",3.000,36.590
2150,"7502009745546",280.000,34.200
2316,"7502009745546",2.000,37.060
2331,"7502009745546",8.000,34.760
2338,"7502009745546",1.000,37.990
1224,"7502009745560",8.000,30.240
1265,"7502009745560",80.000,28.460
1283,"7502009745560",2.000,32.760
1477,"7502009745560",2.000,31.200
1575,"7502009745560",2.000,31.200
1590,"7502009745560",1.000,31.200
1601,"7502009745560",25.000,29.380
1616,"7502009745560",21.000,27.640
1750,"7502009745560",2.000,29.490
1824,"7502009745560",23.000,27.390
2013,"7502009745560",200.000,27.774
2063,"7502009745560",4.000,29.490
2076,"7502009745560",2.000,29.380
2119,"7502009745560",3.000,30.240
2150,"7502009745560",100.000,26.570
2240,"7502009745560",4.000,32.760
2314,"7502009745560",2.000,28.750
1265,"7502009745584",60.000,44.880
1366,"7502009745584",10.000,46.740
1421,"7502009745584",1.000,52.470
1601,"7502009745584",4.000,49.400
1616,"7502009745584",2.000,51.070
1710,"7502009745584",20.000,45.240
1729,"7502009745584",4.000,49.200
1750,"7502009745584",2.000,46.740
1788,"7502009745584",40.000,47.910
1824,"7502009745584",2.000,44.090
2078,"7502009745584",15.000,50.850
2087,"7502009745584",12.000,53.300
2096,"7502009745584",20.000,43.430
2097,"7502009745584",178.000,44.080
2138,"7502009745584",5.000,49.200
2139,"7502009745584",3.000,49.200
2277,"7502009745584",3.000,50.010
2316,"7502009745584",3.000,49.200
2331,"7502009745584",5.000,45.240
2339,"7502009745584",1.000,49.390
1421,"7502009745591",1.000,76.790
2150,"7502009745591",20.000,54.280
1097,"7502009745607",2.000,47.900
1291,"7502009745607",50.000,53.800
1422,"7502009745607",1.000,46.870
1568,"7502009745607",3.000,47.900
1588,"7502009745607",1.000,51.000
2119,"7502009745607",4.000,49.750
2150,"7502009745607",510.000,45.109
1170,"7502009745614",1.000,58.030
1238,"7502009745614",1.000,65.520
1576,"7502009745614",1.000,61.180
1601,"7502009745614",1.000,60.130
1616,"7502009745614",3.000,60.130
1692,"7502009745614",60.000,55.460
2013,"7502009745614",100.000,56.450
2150,"7502009745614",60.000,43.140
1097,"7502009745652",1.000,28.500
1101,"7502009745652",1.000,35.000
1102,"7502009745652",5.000,21.700
1170,"7502009745652",1.000,15.342
1183,"7502009745652",4.000,31.010
1422,"7502009745652",1.000,19.720
1501,"7502009745652",12.000,22.090
1527,"7502009745652",6.000,27.190
1589,"7502009745652",3.000,30.000
1599,"7502009745652",5.000,15.883
1610,"7502009745652",1.000,33.950
1650,"7502009745652",30.000,15.890
1692,"7502009745652",80.000,15.341
1720,"7502009745652",4.000,33.950
1741,"7502009745652",21.000,22.090
1750,"7502009745652",7.000,22.090
2074,"7502009745652",2.000,18.340
2076,"7502009745652",1.000,30.000
2138,"7502009745652",1.000,30.000
2150,"7502009745652",220.000,14.670
2331,"7502009745652",17.000,15.883
1170,"7502009745669",1.000,34.040
1325,"7502009745669",5.000,35.140
1366,"7502009745669",20.000,34.770
1409,"7502009745669",2.000,35.880
1415,"7502009745669",1.000,39.790
1501,"7502009745669",2.000,36.790
1692,"7502009745669",30.000,35.880
1741,"7502009745669",5.000,36.600
1749,"7502009745669",11.000,36.600
2138,"7502009745669",1.000,36.600
2147,"7502009745669",2.000,35.100
2150,"7502009745669",180.000,33.390
2277,"7502009745669",7.000,37.200
1366,"7502009745683",20.000,10.240
2078,"7502009745683",5.000,9.269
2150,"7502009745683",40.000,8.960
2138,"7502009745690",1.000,21.170
2139,"7502009745690",1.000,21.170
2220,"7502009745690",380.000,1.460
1824,"7502009745706",4.000,12.740
2063,"7502009745706",3.000,45.600
2138,"7502009745706",4.000,45.600
2139,"7502009745706",7.000,45.600
1170,"7502009745737",5.000,85.000
1182,"7502009745737",10.000,90.002
1183,"7502009745737",3.000,105.420
1238,"7502009745737",19.000,90.000
1283,"7502009745737",7.000,107.100
1291,"7502009745737",40.000,85.000
1325,"7502009745737",2.000,102.000
1366,"7502009745737",10.000,96.900
1421,"7502009745737",1.000,108.780
1445,"7502009745737",1.000,90.020
1477,"7502009745737",2.000,102.000
1589,"7502009745737",1.000,102.000
1601,"7502009745737",2.000,90.002
1616,"7502009745737",14.000,86.390
1692,"7502009745737",100.000,92.150
1729,"7502009745737",2.000,86.620
1741,"7502009745737",2.000,60.000
1748,"7502009745737",2.000,60.000
1750,"7502009745737",4.000,60.000
2063,"7502009745737",1.000,92.290
2074,"7502009745737",1.000,91.620
2075,"7502009745737",2.000,102.000
2096,"7502009745737",100.000,80.260
2119,"7502009745737",7.000,90.010
2136,"7502009745737",4.000,90.010
2138,"7502009745737",3.000,102.000
2139,"7502009745737",1.000,102.000
2150,"7502009745737",90.000,83.150
2316,"7502009745737",2.000,90.000
2320,"7502009745737",8.000,90.000
2331,"7502009745737",3.000,85.390
1283,"7502009745768",3.000,37.800
1601,"7502009745768",1.000,24.430
1692,"7502009745768",90.000,22.640
1710,"7502009745768",35.000,22.690
1788,"7502009745768",25.000,22.920
2135,"7502009745768",2.000,24.430
2138,"7502009745768",1.000,36.000
2139,"7502009745768",1.000,56.820
2150,"7502009745768",60.000,22.340
2269,"7502009745768",2.000,24.000
2150,"7502009745775",100.000,6.570
2343,"7502009745775",20.000,7.710
1224,"7502009745805",6.000,14.460
1291,"7502009745805",10.000,13.640
1415,"7502009745805",1.000,18.087
1477,"7502009745805",4.000,14.460
1501,"7502009745805",2.000,15.090
1601,"7502009745805",1.000,14.460
1616,"7502009745805",4.000,14.460
1692,"7502009745805",90.000,14.700
1710,"7502009745805",2.000,15.000
1741,"7502009745805",8.000,17.400
2078,"7502009745805",5.000,15.390
2096,"7502009745805",20.000,13.590
2097,"7502009745805",31.000,12.720
2139,"7502009745805",1.000,17.400
2150,"7502009745805",120.000,13.040
721,"7502009745836",1.000,84.590
722,"7502009745836",8.000,84.500
725,"7502009745836",1.000,84.500
1097,"7502009745836",1.000,77.520
1170,"7502009745836",2.000,75.890
1182,"7502009745836",10.000,77.690
1183,"7502009745836",6.000,84.330
1238,"7502009745836",4.000,80.002
1265,"7502009745836",84.000,73.003
1283,"7502009745836",1.000,85.680
1291,"7502009745836",30.000,75.370
1320,"7502009745836",4.000,78.260
1422,"7502009745836",1.000,76.940
1448,"7502009745836",4.000,78.260
1477,"7502009745836",4.000,80.784
1575,"7502009745836",2.000,80.002
1588,"7502009745836",2.000,81.600
1601,"7502009745836",2.000,84.500
1616,"7502009745836",6.000,81.600
1710,"7502009745836",20.000,73.310
1729,"7502009745836",10.000,75.370
1741,"7502009745836",4.000,81.890
1750,"7502009745836",1.000,81.890
2063,"7502009745836",1.000,81.600
2089,"7502009745836",3.000,88.400
2096,"7502009745836",30.000,71.930
2097,"7502009745836",180.000,73.430
2138,"7502009745836",5.000,61.500
2150,"7502009745836",80.000,73.740
2176,"7502009745836",1.000,84.500
2269,"7502009745836",2.000,80.010
2277,"7502009745836",2.000,75.370
1170,"7502009745874",1.000,18.182
1616,"7502009745874",8.000,18.400
1748,"7502009745874",1.000,19.560
2013,"7502009745874",100.000,18.080
2063,"7502009745874",1.000,52.800
2096,"7502009745874",30.000,17.390
2119,"7502009745874",12.000,18.820
1102,"7502009745881",2.000,28.770
1114,"7502009745881",6.000,30.600
1170,"7502009745881",1.000,28.460
1182,"7502009745881",13.000,26.890
1183,"7502009745881",1.000,31.630
1238,"7502009745881",11.000,28.030
1291,"7502009745881",50.000,23.920
1588,"7502009745881",1.000,46.590
1590,"7502009745881",5.000,30.600
1599,"7502009745881",1.000,28.030
1692,"7502009745881",360.000,21.070
1729,"7502009745881",55.000,23.920
1750,"7502009745881",2.000,30.600
1790,"7502009745881",3.000,28.030
2063,"7502009745881",1.000,28.290
2074,"7502009745881",1.000,30.600
2076,"7502009745881",1.000,30.600
2078,"7502009745881",10.000,28.030
2119,"7502009745881",11.000,28.030
2138,"7502009745881",3.000,30.600
2139,"7502009745881",5.000,30.600
2150,"7502009745881",140.000,18.620
2269,"7502009745881",5.000,28.030
2278,"7502009745881",1.000,46.590
2338,"7502009745881",1.000,30.960
721,"7502009745898",3.000,64.670
1170,"7502009745898",8.000,61.364
1238,"7502009745898",3.000,63.530
1283,"7502009745898",3.000,95.760
1366,"7502009745898",20.000,63.530
1415,"7502009745898",1.000,73.250
1448,"7502009745898",2.000,64.780
1477,"7502009745898",17.000,75.020
1501,"7502009745898",5.000,68.190
1527,"7502009745898",3.000,71.500
1575,"7502009745898",5.000,63.520
1577,"7502009745898",2.000,63.520
1588,"7502009745898",4.000,91.200
1590,"7502009745898",5.000,91.200
1601,"7502009745898",44.000,64.670
1616,"7502009745898",60.000,60.910
1650,"7502009745898",11.000,63.531
1692,"7502009745898",800.000,65.000
1696,"7502009745898",2.000,91.200
1720,"7502009745898",3.000,79.940
1741,"7502009745898",6.000,64.990
1748,"7502009745898",4.000,64.990
1750,"7502009745898",2.000,64.990
1790,"7502009745898",5.000,63.531
2119,"7502009745898",37.000,63.520
2135,"7502009745898",7.000,63.531
2136,"7502009745898",13.000,63.520
2138,"7502009745898",20.000,91.200
2139,"7502009745898",21.000,64.670
2150,"7502009745898",550.000,59.150
2241,"7502009745898",1.000,95.760
2269,"7502009745898",2.000,63.531
2277,"7502009745898",2.000,64.670
2316,"7502009745898",5.000,91.200
2331,"7502009745898",14.000,60.000
2343,"7502009745898",6.000,62.630
2150,"7502009745904",140.000,11.410
1102,"7502009745928",1.000,96.000
1170,"7502009745928",1.000,62.220
1182,"7502009745928",10.000,67.500
1238,"7502009745928",1.000,100.800
1366,"7502009745928",10.000,91.200
1589,"7502009745928",1.000,96.000
1601,"7502009745928",1.000,68.430
1616,"7502009745928",1.000,64.370
1692,"7502009745928",40.000,62.820
1696,"7502009745928",2.000,96.000
1720,"7502009745928",6.000,117.810
1741,"7502009745928",2.000,65.140
1751,"7502009745928",1.000,110.760
1788,"7502009745928",15.000,67.070
1824,"7502009745928",3.000,62.940
2063,"7502009745928",3.000,68.310
2076,"7502009745928",3.000,67.500
2119,"7502009745928",1.000,67.500
2136,"7502009745928",1.000,65.900
2150,"7502009745942",140.000,5.420
1182,"7502009745973",10.000,21.177
1182,"7502009745980",10.000,11.765
1366,"7502009745980",10.000,33.630
1409,"7502009745980",2.000,12.500
1477,"7502009745980",2.000,35.400
1527,"7502009745980",2.000,15.040
1588,"7502009745980",3.000,35.400
1601,"7502009745980",3.000,15.380
1616,"7502009745980",4.000,35.400
1692,"7502009745980",20.000,12.500
1710,"7502009745980",2.000,11.630
1729,"7502009745980",6.000,11.770
1741,"7502009745980",2.000,35.400
1748,"7502009745980",1.000,35.400
2076,"7502009745980",1.000,35.400
2150,"7502009745980",60.000,10.870
1238,"7502009745997",5.000,18.350
1265,"7502009745997",120.000,17.730
1291,"7502009745997",5.000,18.353
1477,"7502009745997",4.000,18.680
1588,"7502009745997",1.000,23.400
1601,"7502009745997",1.000,18.680
1616,"7502009745997",4.000,18.680
1750,"7502009745997",1.000,23.400
1788,"7502009745997",50.000,17.530
1824,"7502009745997",2.000,17.470
2063,"7502009745997",2.000,18.940
2078,"7502009745997",5.000,18.353
2096,"7502009745997",90.000,16.960
2097,"7502009745997",145.000,16.960
2150,"7502009745997",160.000,16.960
2078,"7502009746048",5.000,11.692
722,"7502009746055",9.000,62.280
724,"7502009746055",4.000,62.280
1097,"7502009746055",2.000,78.660
1102,"7502009746055",5.000,63.540
1170,"7502009746055",16.000,59.410
1224,"7502009746055",10.000,62.280
1238,"7502009746055",1.000,61.520
1291,"7502009746055",34.000,61.519
1325,"7502009746055",3.000,82.800
1415,"7502009746055",1.000,72.603
1421,"7502009746055",2.000,88.310
1445,"7502009746055",4.000,61.520
1501,"7502009746055",4.000,61.390
1572,"7502009746055",3.000,61.520
1575,"7502009746055",2.000,61.520
1576,"7502009746055",4.000,61.520
1577,"7502009746055",2.000,61.520
1589,"7502009746055",7.000,82.800
1692,"7502009746055",840.000,62.400
1735,"7502009746055",2.000,63.050
1749,"7502009746055",5.000,61.390
2075,"7502009746055",20.000,66.590
2076,"7502009746055",4.000,62.280
2135,"7502009746055",3.000,61.520
2136,"7502009746055",28.000,61.520
2147,"7502009746055",3.000,61.519
2150,"7502009746055",360.000,57.600
2254,"7502009746055",7.000,61.520
2269,"7502009746055",3.000,61.520
2277,"7502009746055",60.000,62.280
2343,"7502009746055",10.000,62.400
2078,"7502009746062",5.000,23.560
2138,"7502009746062",1.000,22.800
1415,"7502009746079",1.000,19.739
1527,"7502009746079",1.000,13.800
1692,"7502009746079",18.000,7.989
1741,"7502009746079",1.000,27.600
2078,"7502009746079",5.000,8.271
2150,"7502009746079",30.000,12.130
2338,"7502009746079",1.000,10.170
1291,"7502009746086",20.000,11.650
2097,"7502009746086",15.000,13.380
2078,"7502009746093",6.000,42.572
2150,"7502009746093",120.000,31.280
1527,"7502009746123",10.000,15.840
1599,"7502009746123",5.000,12.706
1824,"7502009746147",5.000,36.930
