,super_catalog_id,precio_minimo_orders
1222,7500435126809,64.06
1223,7500435126816,66.04
1224,7500435127363,20.48
1225,7500435129329,47.69
1226,7500435129350,41.85
1227,7500435129367,40.05
1228,7500435129374,41.7
1229,7500435129398,29.25
1230,7500435129749,55.02
1231,7500435133531,24.93
1232,7500435137300,53.38
1233,7500435138666,35.33
1234,7500435141840,40.52
1235,7500435141901,107.87
1236,7500435142557,59.81
1237,7500435142564,26.6
1238,7500435142588,49.9
1239,7500435143189,43.14
1240,7500435145497,211.59
1241,7500435148061,61.46
1242,7500435152976,86.2
1243,7500435154178,90.94
1244,7500435154185,146.4
1245,7500435157964,16.02
1246,7500435162241,96.06
1247,7500435169035,48.36
1248,7500435177443,145.71
1249,7500435181402,123.97
1250,7500435188296,40.56
1251,7500435191425,59.97
1252,7500435191586,59.97
1253,7500435202695,61.46
1254,7500435209649,59.98
1255,7500435209663,59.98
1256,7500435246286,26.42
1257,7500435246293,28.72
1258,7500435246309,26.42
1259,7500462108601,249.23
1260,7500462108632,351.71
1261,7500462108649,515.2
1262,7500462746605,38.68
1263,7500462746612,70.58
1264,7500462746643,18.1
1265,7500462746650,141.2
1266,7500462746681,31.61
1267,7500462746698,46.18
1268,7500462933722,10.5
1269,7500462933739,45.83
1270,7500462933746,16.29
1271,7500462933777,26.31
1272,7501000902156,10.3
1273,7501000904228,13.87
1274,7501000906246,16.96
1275,7501000906253,16.96
1276,7501000909735,15.91
1277,7501000911745,83.52
1278,7501000922239,16.32
1279,7501000976966,19.33
1280,7501000976973,19.33
1281,7501001100001,477.06
1282,7501001110314,62.41
1283,7501001116187,97.9
1284,7501001116200,98.6
1285,7501001155209,64.608
1286,7501001158439,16.14
1287,7501001163983,40.52
1288,7501001164003,43.32
1289,7501001164645,59.35
1290,7501001165321,61.84
1291,7501001168797,84.68
1292,7501001168889,119.96
1293,7501001168933,160.03
1294,7501001168995,62.54
1295,7501001170080,44.03
1296,7501001245214,88.7
1297,7501001246563,851.2
1298,7501001246730,21.43
1299,7501001258023,268.7
1300,7501001258030,71.6
1301,7501001303464,59.35
1302,7501001303518,59.52
1303,7501001309060,42.76
1304,7501001353377,73.92
1305,7501006711387,31.76
1306,7501006719932,21.94
1307,7501006721119,28.27
1308,7501006721133,61.84
1309,7501006721232,62.41
1310,7501006721317,60.63
1311,7501006733907,21.59
1312,7501006811117,22.69
1313,7501006816020,10.28
1314,7501006820027,20.63
1315,7501006824070,51.04
1316,7501006824124,41.32
1317,7501006830040,17.18
1318,7501006830057,27.52
1319,7501006841008,34.42
1320,7501006841800,522.83
1321,7501006842104,254.91
1322,7501006850024,25.48
1323,7501006850031,20.63
1324,7501006850406,38.27
1325,7501006851014,18.56
1326,7501006871715,34.42
1327,7501006871722,34.42
1328,7501006871852,34.21
1329,7501007459332,64.07
1330,7501007501031,12.83
1331,7501007502441,13.53
1332,7501007528427,75.06
1333,7501007528939,24.48
1334,7501007531601,136.803
1335,7501007532349,144.62
1336,7501007532356,71.56
1337,7501007532363,136.82
1338,7501007532387,140.08
1339,7501007532530,65.0
1340,7501007533872,157.41
1341,7501008409503,124.99
1342,7501008409527,92.0
1343,7501008409534,82.3
1344,7501008409541,57.36
1345,7501008409572,144.14
1346,7501008426944,105.969
1347,7501008427330,64.41
1348,7501008427347,56.92
1349,7501008433515,101.4
1350,7501008433553,63.0
1351,7501008433676,49.97
1352,7501008443026,205.61
1353,7501008443033,33.29
1354,7501008443194,35.8
1355,7501008485316,31.3
1356,7501008485408,35.82
1357,7501008486504,30.4
1358,7501008486528,50.75
1359,7501008491966,34.76
1360,7501008493007,360.0
1361,7501008494226,60.1
1362,7501008495339,170.0
1363,7501008496701,31.85
1364,7501008496725,145.0
1365,7501008497074,252.17
1366,7501008497340,168.3
1367,7501008497357,150.0
1368,7501008497593,40.78
1369,7501008497623,291.0
1370,7501008497784,33.6
1371,7501008498309,53.25
1372,7501008498361,148.0
1373,7501008498439,91.8
1374,7501008498651,78.0
1375,7501008498781,126.0
1376,7501008498798,61.5
1377,7501008498842,157.0
1378,7501008498873,311.0
1379,7501008498880,330.12
1380,7501008499023,118.59
1381,7501008499047,25.0
1382,7501008499092,116.0
1383,7501008499139,129.67
1384,7501008499177,305.56
1385,7501008499245,68.63
1386,7501008499306,48.5
1387,7501008499313,55.0
1388,7501008499375,90.74
1389,7501008499382,187.0
1390,7501008499412,207.0
1391,7501008499429,110.45
1392,7501008499610,183.5
1393,7501008499627,160.65
1394,7501008499634,239.4
1395,7501008499641,204.0
1396,7501008499689,49.9
1397,7501008499702,49.5
1398,7501008499771,56.76
1399,7501008499788,56.91
1400,7501008499795,102.25
1401,7501009072416,404.24
1402,7501009072423,576.57
1403,7501009072560,536.2
1404,7501017360789,13.7
1405,7501017361113,36.19
1406,7501017362998,21.03
1407,7501017364558,22.78
1408,7501017366316,70.4
1409,7501017367337,35.9
1410,7501017367498,38.35
1411,7501017371198,13.11
1412,7501017372737,119.41
1413,7501017372751,120.1
1414,7501017372775,154.49
1415,7501017375189,55.13
1416,7501017376971,52.32
1417,7501017376995,61.88
1418,7501019002007,25.58
1419,7501019002014,26.89
1420,7501019002069,25.85
1421,7501019003103,29.34
1422,7501019006074,17.52
1423,7501019006104,13.94
1424,7501019006296,22.96
1425,7501019006319,33.05
1426,7501019006371,17.03
1427,7501019006388,32.88
1428,7501019006418,27.25
1429,7501019006609,29.17
1430,7501019006623,24.74
1431,7501019006647,29.36
1432,7501019006654,35.74
1433,7501019006692,60.26
1434,7501019007033,24.36
1435,7501019007606,14.87
1436,7501019030048,92.57
1437,7501019030291,26.14
1438,7501019030321,28.94
1439,7501019031137,10.2
1440,7501019031144,8.57
1441,7501019032455,13.41
1442,7501019035876,11.71
1443,7501019050022,33.03
1444,7501019050473,39.68
1445,7501019051043,117.66
1446,7501019051098,28.64
1447,7501019051104,45.38
1448,7501019051159,115.65
1449,7501019051166,119.07
1450,7501019051401,85.62
1451,7501019051517,123.81
1452,7501019051524,113.12
1453,7501019051630,96.73
1454,7501019051647,112.68
1455,7501019068515,20.08
1456,7501019068911,23.53
1457,7501022101155,109.7
1458,7501022101193,274.0
1459,7501022101209,31.7
1460,7501022101360,54.92
1461,7501022101681,467.15
1462,7501022101933,460.69
1463,7501022102756,31.31
1464,7501022103111,23.57
1465,7501022103166,49.11
1466,7501022103173,68.8
1467,7501022104217,44.98
1468,7501022105191,11.28
1469,7501022105207,16.74
1470,7501022105276,17.79
1471,7501022105283,14.65
1472,7501022105344,14.65
1473,7501022107010,63.05
1474,7501022107027,21.54
1475,7501022107034,23.59
1476,7501022110263,577.58
1477,7501022110348,580.32
1478,7501022111024,149.55
1479,7501022111239,70.35
1480,7501022111352,30.42
1481,7501022112106,46.66
1482,7501022112113,70.62
1483,7501022112212,113.99
1484,7501022112311,113.99
1485,7501022112328,113.99
1486,7501022130063,26.58
1487,7501022132562,66.23
1488,7501022133118,53.5
1489,7501022140543,86.77
1490,7501022140659,83.95
1491,7501022141571,86.77
1492,7501022150092,15.93
1493,7501022150214,16.17
1494,7501022150221,14.07
1495,7501022150412,17.26
1496,7501022150573,18.57
1497,7501022150801,15.93
1498,7501022150818,15.93
1499,7501022150917,17.34
1500,7501022151020,17.8
1501,7501022151181,37.35
1502,7501022151198,37.35
1503,7501022151204,37.35
1504,7501023102199,53.1
1505,7501023103585,55.34
1506,7501023104018,38.52
1507,7501023104216,21.02
1508,7501023104223,41.44
1509,7501023108849,11.36
1510,7501023108856,22.34
1511,7501023108887,9.96
1512,7501023108894,12.0
1513,7501027209184,49.78
1514,7501027209221,43.81
1515,7501027209542,43.81
1516,7501027209566,42.82
1517,7501027209580,43.81
1518,7501027209627,42.82
1519,7501027209641,43.81
1520,7501027209658,39.46
1521,7501027221780,43.81
1522,7501027236081,42.82
1523,7501027236111,42.82
1524,7501027250612,17.992
1525,7501027254436,18.51
1526,7501027272706,18.52
1527,7501027275042,49.93
1528,7501027275080,50.13
1529,7501027275110,60.29
1530,7501027275127,60.29
1531,7501027275172,60.29
1532,7501027275295,59.6
1533,7501027278487,18.64
1534,7501027286000,17.919
1535,7501027286017,18.68
1536,7501027286024,18.98
1537,7501027293473,19.0
1538,7501027511058,31.18
1539,7501027511065,25.29
1540,7501027512338,32.04
1541,7501027512574,12.58
1542,7501027512581,12.2
1543,7501027512758,15.27
1544,7501027513014,15.6
1545,7501027513021,13.446
1546,7501027513601,11.39
1547,7501027513618,11.29
1548,7501027513960,21.73
1549,7501027513977,21.91
1550,7501027514097,16.66
1551,7501027514103,19.14
1552,7501027516299,10.7
1553,7501027519108,38.88
1554,7501027519115,33.18
1555,7501027524133,4.04
1556,7501027524140,4.68
1557,7501027524263,30.56
1558,7501027551306,33.73
1559,7501027551375,41.39
1560,7501027555502,15.87
1561,7501027565518,53.63
1562,7501027567062,43.05
1563,7501027573773,12.46
1564,7501027800046,618.0
1565,7501027800053,399.0
1566,7501027800060,851.66
1567,7501027800084,403.79
1568,7501027800169,1349.72
1569,7501028610361,8.05
1570,7501028643215,26.35
1571,7501028652248,15.8
1572,7501032901851,55.18
1573,7501032911454,80.37
1574,7501032911478,80.63
1575,7501032911539,26.61
1576,7501032914189,98.25
1577,7501032918392,70.43
1578,7501032919177,60.97
1579,7501032925369,28.48
1580,7501032927202,70.43
1581,7501032931865,86.4
1582,7501032931872,85.0
1583,7501033920103,21.71
1584,7501033920110,22.53
1585,7501033920127,21.67
1586,7501033920240,411.26
1587,7501033920325,468.79
1588,7501033920332,865.97
1589,7501033920356,934.4
1590,7501033920363,357.78
1591,7501033920790,606.53
1592,7501033921285,792.2
1593,7501033921292,654.93
1594,7501033921599,603.19
1595,7501033921674,310.0
1596,7501033921681,496.13
1597,7501033921759,290.0
1598,7501033923166,761.04
1599,7501033923173,850.59
1600,7501033923234,390.0
1601,7501033923241,690.77
1602,7501033950186,55.52
1603,7501033950636,64.17
1604,7501033951374,901.49
1605,7501033952784,385.0
1606,7501033952791,508.8
1607,7501033952869,450.0
1608,7501033952913,274.67
1609,7501033953002,315.04
1610,7501033953019,379.72
1611,7501033953057,298.17
1612,7501033953064,484.21
1613,7501033953187,535.0
1614,7501033953347,253.34
1615,7501033953354,253.34
1616,7501033953361,253.34
1617,7501033953507,298.78
1618,7501033953576,1325.27
1619,7501033953897,1054.24
1620,7501033954061,38.46
1621,7501033954078,35.9
1622,7501033954085,35.9
1623,7501033954412,450.0
1624,7501033954528,1850.58
1625,7501033954740,21.19
1626,7501033955556,613.48
1627,7501033955693,287.75
1628,7501033955952,908.98
1629,7501033955969,1559.22
1630,7501033956126,43.27
1631,7501033956133,43.27
1632,7501033956140,40.75
1633,7501033956294,39.55
1634,7501033956317,37.78
1635,7501033956331,37.78
1636,7501033956638,22.53
1637,7501033956690,21.19
1638,7501033956775,21.66
1639,7501033957215,287.75
1640,7501033957239,286.2
1641,7501033957420,265.25
1642,7501033957499,291.67
1643,7501033957505,212.66
1644,7501033957512,454.36
1645,7501033957529,780.92
1646,7501033957536,313.21
1647,7501033957567,417.51
1648,7501033957574,732.11
1649,7501033957581,1004.0
1650,7501033957598,594.31
1651,7501033957871,540.0
1652,7501033957949,808.4
1653,7501033957956,742.63
1654,7501033957970,917.62
1655,7501033958144,730.38
1656,7501033958281,624.97
1657,7501033958717,41.65
1658,7501033958755,659.59
1659,7501033958762,641.25
1660,7501033958779,596.6
1661,7501033958786,957.26
1662,7501033958854,878.72
1663,7501033958861,1543.04
1664,7501033958946,89.92
1665,7501033958953,101.81
1666,7501033958960,153.08
1667,7501033958977,287.68
1668,7501033958984,245.67
1669,7501033958991,365.6
1670,7501033959004,348.47
1671,7501033959028,464.68
1672,7501033959165,1172.43
1673,7501033959493,552.87
1674,7501033959837,62.09
1675,7501033959912,615.42
1676,7501033959929,651.71
1677,7501033959936,1177.25
1678,7501033960468,41.65
1679,7501033960499,42.1
1680,7501033960543,347.76
1681,7501033960550,759.06
1682,7501033960871,55.93
1683,7501033960888,243.06
1684,7501033960949,419.71
1685,7501033961007,380.38
1686,7501033961298,429.56
1687,7501033961366,22.08
1688,7501033961403,243.06
1689,7501033961663,213.44
1690,7501033961809,948.86
1691,7501033961885,186.49
1692,7501033961946,501.26
1693,7501033962530,44.3
1694,7501033962813,1084.21
1695,7501033962820,661.89
1696,7501033962837,661.89
1697,7501033963100,275.31
1698,7501033963131,568.72
1699,7501033963155,383.67
1700,7501033963476,540.2
1701,7501033963490,615.91
1702,7501033963612,1035.32
1703,7501034600196,866.67
1704,7501034605092,717.88
1705,7501034605108,685.6
1706,7501034605115,800.0
1707,7501034625076,1223.09
1708,7501034630124,1500.0
1709,7501034630131,781.37
1710,7501034645166,1853.84
1711,7501034645180,998.0
1712,7501034650511,266.74
1713,7501034655073,131.09
1714,7501034664082,1883.06
1715,7501034692153,2707.16
1716,7501034692160,2508.9
1717,7501034692177,2630.94
1718,7501034692184,1390.0
1719,7501035908116,33.2
1720,7501035908123,30.94
1721,7501035908130,54.609
1722,7501035908147,57.95
1723,7501035908239,20.9
1724,7501035908246,30.4
1725,7501035908253,53.89
1726,7501035909007,50.29
1727,7501035909014,47.97
1728,7501035911017,51.88
1729,7501035911062,24.1
1730,7501035911208,22.47
1731,7501035911369,45.79
1732,7501035911567,14.16
1733,7501035911796,62.89
1734,7501035914063,50.009
1735,7501035914070,27.99
1736,7501035919129,45.28
1737,7501036620932,8.38
1738,7501037901030,1528.09
1739,7501037901047,1074.69
1740,7501037905069,1752.92
1741,7501037905588,600.0
1742,7501037907117,135.2
1743,7501037907124,128.44
1744,7501037907193,122.4
1745,7501037907636,1655.46
1746,7501037907681,4148.09
1747,7501037908671,1049.04
1748,7501037908930,1038.55
1749,7501037910063,551.21
1750,7501037920147,1563.66
1751,7501037920154,1624.79
1752,7501037920161,1579.45
1753,7501037925562,672.88
1754,7501037925579,300.0
1755,7501037935165,1757.26
1756,7501037935172,709.18
1757,7501037935189,1050.0
1758,7501037935196,948.93
1759,7501037935202,948.93
1760,7501037935219,1775.02
1761,7501037946154,631.79
1762,7501037946161,954.11
1763,7501037946185,965.0
1764,7501037946215,767.0
1765,7501037946239,825.63
1766,7501037946246,1049.21
1767,7501037950519,1287.07
1768,7501037950526,1257.06
1769,7501037950663,1470.65
1770,7501037950687,1505.04
1771,7501037965155,1470.65
1772,7501037980189,1597.24
1773,7501037980226,1597.37
1774,7501043100137,986.27
1775,7501043100144,858.27
1776,7501043100359,1328.16
1777,7501043100410,139.28
1778,7501043100519,299.95
1779,7501043100564,825.54
1780,7501043100694,339.7
1781,7501043100700,1363.36
1782,7501043101011,836.67
1783,7501043101615,2136.11
1784,7501043110686,470.0
1785,7501043110778,526.12
1786,7501043110853,484.42
1787,7501043111461,154.65
1788,7501043111706,188.25
1789,7501043111850,321.0
1790,7501043111959,496.32
1791,7501043112208,492.73
1792,7501043149921,323.79
1793,7501043159821,252.89
1794,7501043160735,422.42
1795,7501043160971,519.32
1796,7501043162050,196.02
1797,7501043162074,206.7
1798,7501043162128,105.82
1799,7501043162289,257.38
1800,7501043162296,119.37
1801,7501043162326,111.69
1802,7501043162487,374.46
1803,7501043163637,347.52
1804,7501043164726,685.61
1805,7501043166522,999.93
1806,7501043195713,2683.75
1807,7501044204032,88.08
1808,7501044209815,74.17
1809,7501044209952,20.63
1810,7501044212679,61.8
1811,7501044216509,82.1
1812,7501044217223,51.38
1813,7501044217834,28.4
1814,7501044217841,74.19
1815,7501044217940,28.4
1816,7501044217964,74.19
1817,7501046110287,37.62
1818,7501046111086,28.42
1819,7501046161029,118.91
1820,7501046161036,74.17
1821,7501046161043,47.16
1822,7501046195215,11.34
1823,7501046196762,69.91
1824,7501046424018,601.6
1825,7501046427576,429.19
1826,7501046428306,646.0
1827,7501046428696,348.42
1828,7501046429716,512.07
1829,7501046482490,643.81
1830,7501048330102,36.7
1831,7501048331109,70.0
1832,7501048332977,7.49
1833,7501048333103,13.43
1834,7501048333202,22.69
1835,7501048333301,41.33
1836,7501048335138,4.87
1837,7501048335169,6.51
1838,7501048335305,14.44
1839,7501048352005,61.26
1840,7501048613601,13.46
1841,7501048613663,22.92
1842,7501048613700,171.45
1843,7501048613809,11.33
1844,7501048613908,86.97
1845,7501048614202,10.1
1846,7501048614356,12.56
1847,7501048614400,100.93
1848,7501048620159,7.9
1849,7501048620807,15.89
1850,7501048620906,22.62
1851,7501048621002,44.99
1852,7501048621200,57.42
1853,7501048621248,10.8
1854,7501048621408,18.47
1855,7501048621514,11.69
1856,7501048623006,16.21
1857,7501048623068,13.53
1858,7501048623952,10.58
1859,7501048640034,2.79
1860,7501048640713,8.42
1861,7501048640720,12.96
1862,7501048690039,107.99
1863,7501048690046,68.46
1864,7501048690800,13.49
1865,7501048690862,26.68
1866,7501048690909,18.32
1867,7501048691005,22.7
1868,7501048691104,32.48
1869,7501048692088,10.83
1870,7501048692187,17.19
1871,7501048692286,14.56
1872,7501048693009,4.63
1873,7501048693306,10.05
1874,7501048693603,9.0
1875,7501048693900,15.08
1876,7501048694303,33.1
1877,7501048694501,32.24
1878,7501048695003,3.73
1879,7501048695201,51.77
1880,7501048695607,6.82
1881,7501048695805,90.6
1882,7501048696208,12.66
