"point_of_sale_id","address"
2251,"Portal Benito Juárez 31A, Centro, Pátzcuaro, Michoacán, México"
2252,"Manuel Doblado Fagoaga 12, Centro, Puruándiro, Michoacán, México"
2253,"Calle 17 #24-19, Tuluá, Valle del Cauca, Colombia"
2254,"Av Paseo NAtura #50 int #11, Natura Bosque Residencial, Zapopan, Jalisco, México"
2255,"Calle Salta 494, Formosa, Argentina"
2256,"Sargento Cabral 1369, Córdoba, Argentina"
2257,"Av. San Martín 1798, Eldorado, Misiones, Argentina"
2258,"Av. San Martín Oeste 2154, Eldorado, Misiones, Argentina"
2259,"Av. 9 De Julio 1660, Puerto Rico, Misiones, Argentina"
2260,"Claudio Rodrigo 114, Eldorado, Misiones, Argentina"
2261,"Alvar Nuñez, San Antonio, Misiones, Argentina"
2262,"Licenciado José Benítez 2526, Obispado, Monterrey, Nuevo Leon, Mexico"
2263,"Calle Pte 2 341, La Perla, Ciudad Nezahualcóyotl, Méx., México"
2264,"Calle 47 976, Reconquista, Provincia de Santa Fe, Argentina"
2265,"Cra. 28 & Cl. 14a, Palmira, Valle del Cauca, Colombia"
2266,"Avenida 25 de Mayo 327, Teodelina, Provincia de Santa Fe, Argentina"
2267,"Av. San Martín 807, Santo Tomé, Corrientes, Argentina"
2268,"Farmacia Guzmán de Farmacia Guzmán Catena SCS, Avenida Alem 1067, Bahía Blanca, Buenos Aires Province, Argentina"
2269,"3, Eje Vial 2 Poniente (monterrey), Roma Sur, Cuauhtémoc, CDMX, México"
2270,"Boulevard Roque Sáenz Peña & Echeverría, San Francisco, Córdoba, Argentina"
2271,"Calle 49 Sur #87, Bogotá, Colombia"
2272,"Benito Juárez 13, Centro, Tlaxiaco, Oaxaca, México"
2273,"Huixquilucan, Estado de México, México"
2274,"Oaxaca de Juárez, Oax., México"
2275,"Industria del Vestido 2296, Zapopan Industrial Norte, Zapopan, Jalisco, México"
2276,"Calle Montreal 1183, Providencia 2a. Sección, Guadalajara, Jalisco, México"
2277,"Gorriones 109, MZ 007, Parque Residencial Coacalco, 55720 San Francisco Coacalco, Estado de México, México"
2278,"Calle Real de Mirasol Mz 3 Lt 4, MZ 018, Villa de las Palmas, Ciudad López Mateos, Estado de México, México"
2279,"Guillermo Prieto 252, Dámaso Cárdenas, Cotija de la Paz, Michoacán, México"
2280,"Javier Mina 10a, Centro, Cotija de la Paz, Michoacán, México"
2281,"Beltrán 1512, Godoy Cruz, Mendoza, Argentina"
2282,"Playa del Carmen, Q.R., México"
2283,"Zumpango & Temoaya, Heroes de Granaditas, Ecatepec de Morelos, Estado de México, México"
2284,"Valle de Guadiana, Valle de Aragon 3ra Sección, Ecatepec de Morelos, Estado de México, México"
2285,"Avenida Libertad 4499, Mar del Plata, Provincia de Buenos Aires, Argentina"
2286,"José Hernández 1299, Y4608 Perico, Jujuy, Argentina"
2287,"Avenida San Martín 2014, GPW, Provincia de Buenos Aires, Argentina"
2288,"San marcos, Calle 90, Pereira, Risaralda, Colombia"
2289,"Bahia De Tejupan 453, Santa Carolina, Manzanillo, Col., México"
2290,"Urquiza 2332, Santa Fe de la Vera Cruz, Santa Fe, Argentina"
2291,"Mariano Moreno 151, Cipolletti, Río Negro, Argentina"
2292,"Droguería Fusagasugá Farma-Med, Carrera 14 Bis #16 -12, Fusagasugá, Cundinamarca, Colombia"
2293,"Calle 163a #22-13, Bogotá, Bogota, Colombia"
2294,"EAG, San Martín 301, Bell Ville, Provincia de Córdoba, Argentina"
2295,"Francisco J. Mujica 13-3, Tingüindín, Michoacán, México"
2296,"Matamoros 325, Fuerte, Cotija de la Paz, Michoacán, México"
2297,"Calle Madero 480, El Llano, Cotija de la Paz, Michoacán, México"
2298,"Guadalajara, Jal., México"
2299,"Edmundo Gelonch 1803, General Roca, Río Negro, Argentina"
2300,"Av. Roca 85, General Roca, Río Negro, Argentina"
2301,"Avenida Fortunato de la Plaza 5120, Mar del Plata, Provincia de Buenos Aires, Argentina"
2302,"Cra. 27 #4, El Paraiso, Cali, Valle del Cauca, Colombia"
2303,"Rivadavia 955, Las Breñas, Chaco, Argentina"
2304,"Bugambilia 402, H, 70987 Crucecita, Oax., México"
2305,"Calle Carrizal 704, H, Crucecita, Oax., México"
2306,"Boulevard Benito Juárez 23, Oaxaca, México"
2307,"Boulevard Benito Juárez 25, Oaxaca, México"
2308,"Dolores Otero, 97270 Mérida, Yucatán, México"
2309,"Avenida 9 de Julio 350, Rosario de Lerma, Salta, Argentina"
2310,"Calle 8, General Pinedo, Chaco, Argentina"
2311,"Av. 9 de Julio 30, A4407 Campo Quijano, Salta, Argentina"
2312,"Prolongación 5 de Mayo 520, El Jerico, Zamora de Hidalgo, Michoacán, México"
2313,"Plaza Tribeca, Av. José Vasconcelos 430, Del Valle, San Pedro Garza García, Nuevo León, México"
2314,"Hidalgo 64, Centro, Tototlán, Jal., México"
2315,"Calle Canosas 46-mz 7 lt 11, MZ 009, Los Heroes Coacalco, Coacalco, Estado de México, México"
2316,"Avenida Morelos 21  Santo Tomas Chiconautla, Ecatepec de Morelos, Estado de México, México"
2317,"Calle Laurel 323, El Saucillo, Estado de Hidalgo, México"
2318,"Pachtli 453, Hojalateros, Chimalhuacán, Méx., México"
2319,"Octavio Pinto 2905, Córdoba, Argentina"
2320,"Porfirio Díaz 53, Tercera Sección, Santa Ana Xalmimilulco, Pue., México"
2321,"Avenida Leyes de Reforma, Santa Elena, Heroica Matamoros, Tamaulipas, México"
2322,"Ruta del Bosque 17, Sin Nombre, Valle de Bravo, Estado de México, México"
2323,"Nicolás Bravo 514, residencial ruenes, San Francisco del Rincón, Guanajuato, México"
2324,"Cerrada Santa Teresa 12, Tepalcates, Ciudad de México, CDMX, México"
2325,"Avenida Boedo 937, Ciudad Autónoma de Buenos Aires, Argentina"
2326,"Del Puente 4, Barrio de Santiago, Yautepec de Zaragoza, Mor., México"
2327,"Cenobia Bustos & Av. España Sur, J5425 Villa Krause, Rawson, San Juan, Argentina"
2328,"Calle Villagran, San Francisco, 62930 Jonacatepec de Leandro Valle, Mor., México"
2329,"Av. Pres. Dr. Arturo U. Illia 3199, San Justo, Provincia de Buenos Aires, Argentina"
2330,"Ahuacatlán, Puebla, México"
2331,"Avenida Independencia Oriente 323, Centro de la Ciudad, Tehuacán, Puebla, México"
2332,"Av Nueva Tepeyac 27, San Rafael, Morelia, Michoacán, México"
2333,"Estomba 222, Ciudad Autónoma de Buenos Aires, Argentina"
2334,"Carretera Federal San Martin-Tlaxcala, San Gabriel Popocatla, Tlax., México"
2335,"Heroes de La Independencia 501, Hidalgo, Tehuacán, Puebla, México"
2336,"Av. José Garci-Crespo 2003-c, San Nicolás Tetitzintla, Tehuacán, Puebla, México"
2337,"Carrera 8 #6-69 local 101, Flandes, Tolima, Colombia"
2338,"Solar Heaters Park, Av. Sahuatoba 93, Bella Vista, Victoria de Durango, Durango, México"
2339,"Iturbide, Vicente Guerrero, Victoria de Durango, Durango, México"
2340,"Prolongación Josefa Ortiz de Domínguez, El Zorrillo, Playa Vicente, Veracruz, México"
2341,"Carrera 57 #92-23, Barrios Unidos, Cundinamarca, Colombia"
2342,"Cra. 21 #32-104, Corozal, Sucre, Colombia"
2343,"Calle Heroes de la Revolución 72, Centro, Colón, Querétaro, México"
2344,"Manuel Jiménez & Calle 14, Valentín Gómez Farías, Chihuahua, México"
2345,"Heroes de Nacozari 46, Niños Heroes, Ameca, Jalisco, México"
